date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink,F13,F14,F15
2020-04-08 16:15:58.000,WHO,NULL,34,79,250,"""Finally, this is a special time of year for Christians, Jews and Muslims around the world. Today WHO has published practical considerations & recommendations for faith-based communities""-@DrTedros #COVID19",NULL,@DrTedros,#COVID19,1.24792113529284E+18,https://twitter.com/WHO/status/1247921135292841985,NULL,NULL,NULL
2020-04-08 16:15:08.000,WHO,NULL,134,47,176,"""For the past 100 days our unwavering commitment has been to serve all people of the with equity, objectivity &amp; neutrality. And that will continue to be our sole focus in the days, weeks and months ahead""-@DrTedros #COVID19",NULL,@DrTedros,#COVID19,1.24792092614398E+18,https://twitter.com/WHO/status/1247920926143983623,NULL,NULL,NULL
2020-04-08 16:13:44.000,WHO,NULL,24,44,137,"""These pillars will continue to be the foundation of our work. In the coming days, WHO will be releasing an updated strategy &amp; a revised #COVID19 Strategic Preparedness &amp; Response Plan, with an estimate of the financial needs for the next phase of",NULL,@DrTedros,#COVID19,1.24792057350375E+18,https://twitter.com/WHO/status/1247920573503754246,NULL,NULL,NULL
2020-04-08 16:12:59.000,WHO,NULL,21,105,256,"""Today, 130 scientists, funders & manufacturers from around the world have signed a statement committing to work with WHO to speed the development of a vaccine against #COVID19""-@DrTedros #coronavirus",NULL,@DrTedros,#COVID19 #coronavirus,1.24792038613988E+18,https://twitter.com/WHO/status/1247920386139881472,NULL,NULL,NULL
2020-04-08 16:12:59.000,WHO,NULL,8,55,123,"""To better understand the transmission, epidemiology & clinical features of the #coronavirus, we've developed research protocols that are being used in 40+ countries, in a coordinated way. We鈥檙e working with @FINDdx to accelerate development &amp; access ",NULL,@FINDdx @DrTedros,#coronavirus,1.24792038466357E+18,https://twitter.com/WHO/status/1247920384663576577,NULL,NULL,NULL
2020-04-08 16:09:37.000,WHO,NULL,11,59,131,"Experts have been deployed around the world through WHO鈥檚 Global Outbreak Alert and Response Network and our Emergency Medical Teams platform"-@DrTedros #COVID19 #coronavirus,NULL,@DrTedros,#COVID19 #coronavirus,1.24791953859691E+18,https://twitter.com/WHO/status/1247919538596917252,NULL,NULL,NULL
2020-04-08 16:09:37.000,WHO,NULL,14,118,166," we鈥檙e working to train and mobilize #healthworkers. More than 1.2M people have enrolled in 6 courses in 43 languages on our http://OpenWHO.org platform"-@DrTedros #COVID19 #coronavirus,NULL,@DrTedros,#healthworkers #COVID19 #coronavirus,1.24791953717923E+18,https://twitter.com/WHO/status/1247919537179238401,NULL,NULL,NULL
2020-04-08 16:08:37.000,WHO,NULL,13,68,144,"""Today we are launching the @UN #COVID19 Supply Chain Task Force, to dramatically scale up the supply of these life-saving tools, and match supply with needs""-@DrTedros #coronavirus",NULL,@UN @DrTedros,#COVID19 #coronavirus,1.24791928667028E+18,https://twitter.com/WHO/status/1247919286670286848,NULL,NULL,NULL
2020-04-08 16:06:13.000,WHO,NULL,9,51,141,"""And since we announced the One World: #TogetherAtHome concert with @ladygaga &amp; @GlblCtzn on Monday, more TV networks and online platforms from around the world have contacted us offering to broadcast the concert""-@DrTedros #COVID19 #coronavirus",NULL,@ladygaga @GlblCtzn @DrTedros,#TogetherAtHome #COVID19 #coronavirus,1.24791868224592E+18,https://twitter.com/WHO/status/1247918682245926913,NULL,NULL,NULL
2020-04-08 16:06:12.000,WHO,NULL,6,38,87,"""Our EPI-WIN team has adapted our advice for individuals & communities, #healthworkers, employers &amp; workers, faith-based organizations &amp; more about how to protect themselves &amp; others""-@DrTedros #COVID19 #coronavirus",NULL,@DrTedros,#healthworkers #COVID19 #coronavirus,1.2479186757321E+18,https://twitter.com/WHO/status/1247918675732107266,NULL,NULL,NULL
2020-04-08 16:06:11.000,WHO,NULL,6,53,112,"""We activated our global expert networks to tap the world鈥檚 leading epidemiologists, clinicians, social-scientists, statisticians, virologists, risk communicators & others""-@DrTedros #COVID19 #coronavirus",NULL,@DrTedros,#COVID19 #coronavirus,1.24791867415085E+18,https://twitter.com/WHO/status/1247918674150858752,NULL,NULL,NULL
2020-04-08 16:06:11.000,WHO,NULL,7,51,94,""" we鈥檝e worked with numerous partners to provide accurate information &amp; fight the infodemic. We鈥檝e published 50 pieces of technical guidance for the public, #healthworkers &amp; countries, providing evidence-based advice on every element of the #COVID",NULL,@DrTedros,#healthworkers #COVID19,1.24791867277516E+18,https://twitter.com/WHO/status/1247918672775168001,NULL,NULL,NULL
2020-04-08 15:57:42.000,WHO,NULL,16,64,141,"""To ensure this money is used where it鈥檚 needed most, we鈥檝e set up an online portal, to help partners match needs with funds""-@DrTedros #COVID19 #coronavirus",NULL,@DrTedros,#COVID19 #coronavirus,1.24791653818064E+18,https://twitter.com/WHO/status/1247916538180644867,NULL,NULL,NULL
2020-04-08 15:57:42.000,WHO,NULL,10,62,159,"""That includes more than 140M dollars from more than 229,000 individuals & orgs raised through the #COVID19 Solidarity Response Fund, exceeding all our expectations. I鈥檇 like to thank all donors for their support, including @Apple for its contribution of ",NULL,@Apple @DrTedros,#COVID19,1.24791653620505E+18,https://twitter.com/WHO/status/1247916536205053961,NULL,NULL,NULL
2020-04-08 15:57:41.000,WHO,NULL,7,56,98,"""Through WHO鈥檚 network of 6 regional offices & 150 country offices, we鈥檝e worked closely with governments around the world to prepare their health systems for #COVID19 &amp; to respond when cases arrive""-@DrTedros #coronavirus",NULL,@DrTedros,#COVID19 #coronavirus,1.24791653216601E+18,https://twitter.com/WHO/status/1247916532166012928,NULL,NULL,NULL
2020-04-08 15:57:40.000,WHO,NULL,8,46,103,"""Since then, we have been working day & night in five key areas. we鈥檝e worked to support countries in building their capacity to prepare &amp; respond""-@DrTedros #COVID19 #coronavirus",NULL,@DrTedros,#COVID19 #coronavirus,1.24791653005207E+18,https://twitter.com/WHO/status/1247916530052075520,NULL,NULL,NULL
2020-04-08 15:53:44.000,WHO,NULL,19,70,146,"""In early February the @UN Crisis Management Team was activated, to coordinate the entire machinery the UN to support countries as effectively as possible""-@DrTedros #COVID19 #coronavirus",NULL,@UN @DrTedros,#COVID19 #coronavirus,1.24791554081287E+18,https://twitter.com/WHO/status/1247915540812873731,NULL,NULL,NULL
2020-04-08 15:53:04.000,WHO,NULL,30,77,182,"""In February an intl team of experts from , , , , , , , and visited affected provinces in #China to learn more about the #coronavirus, the outbreak and the response, and to glean lessons for the rest of the world""-@DrTedros #COVID19",NULL,@DrTedros,#China #coronavirus #COVID19,1.24791537302813E+18,https://twitter.com/WHO/status/1247915373028130819,NULL,NULL,NULL
2020-04-08 15:48:29.000,WHO,NULL,14,75,194,"""On the same day, we convened our strategic and technical advisory group on infectious hazards to review the situation. We have been engaging with journalists since the beginning, responding to media enquiries around the clock""-@DrTedros #COVID19 #coronav",NULL,@DrTedros,#COVID19 #coronavirus,1.24791421967833E+18,https://twitter.com/WHO/status/1247914219678334977,NULL,NULL,NULL
2020-04-08 15:47:50.000,WHO,NULL,19,118,239,"""On the 10th of January, we issued a comprehensive package of guidance to countries on how to detect, test and manage potential cases, and protect #healthworkers""-@DrTedros #COVID19 #coronavirus",NULL,@DrTedros,#healthworkers #COVID19 #coronavirus,1.24791405528686E+18,https://twitter.com/WHO/status/1247914055286865920,NULL,NULL,NULL
2020-04-08 15:47:29.000,WHO,NULL,19,115,222,"""On the 5th of January, WHO officially notified all Member States of this new outbreak, and published a disease outbreak news on our website""-@DrTedros #COVID19 #coronavirus",NULL,@DrTedros,#COVID19 #coronavirus,1.24791396863257E+18,https://twitter.com/WHO/status/1247913968632573952,NULL,NULL,NULL
2020-04-08 15:47:13.000,WHO,NULL,17,73,165,"""On the 1st of January, just hours after we were notified of the first cases, WHO activated its Incident Management Support Team, to coordinate our response at headquarters, regional and country level""-@DrTedros #COVID19 #coronavirus",NULL,@DrTedros,#COVID19 #coronavirus,1.24791389961529E+18,https://twitter.com/WHO/status/1247913899615293442,NULL,NULL,NULL
2020-04-08 15:46:55.000,WHO,NULL,45,77,162,"""Today I鈥檇 like to give an overview of what WHO has done in the past 100 days, and what we will be doing in the near future to alleviate suffering and save lives""-@DrTedros #COVID19 #coronavirus",NULL,@DrTedros,#COVID19 #coronavirus,1.24791382443653E+18,https://twitter.com/WHO/status/1247913824436531201,NULL,NULL,NULL
2020-04-08 15:46:35.000,WHO,NULL,104,187,304,"""Tomorrow marks 100 days since WHO was notified of the first cases of 鈥減neumonia with unknown cause鈥?in #China. It鈥檚 incredible to reflect on how dramatically the world has changed, in such a short period of time""-@DrTedros #COVID19 #coronavirus",NULL,@DrTedros,#China #COVID19 #coronavirus,1.24791373951449E+18,https://twitter.com/WHO/status/1247913739514494977,NULL,NULL,NULL
2020-04-08 15:43:35.000,WHO,NULL,2927,1297,2991,Media briefing on #COVID19 with @DrTedros. #coronavirus,NULL,@DrTedros,#COVID19 #coronavirus,1.24791298725749E+18,https://twitter.com/WHO/status/1247912987257491457,NULL,NULL,NULL
2020-04-08 15:42:27.000,WHO,NULL,48,99,375,Media briefing on #COVID19 with @DrTedros. #coronavirus,NULL,@DrTedros,#COVID19 #coronavirus,1.24791270066487E+18,https://twitter.com/WHO/status/1247912700664877056,NULL,NULL,NULL
2020-04-08 15:39:09.000,WHO,NULL,85,105,386,Media briefing on #COVID19 with @DrTedros. #coronavirus,NULL,@DrTedros,#COVID19 #coronavirus,1.24791186810817E+18,https://twitter.com/WHO/status/1247911868108173314,NULL,NULL,NULL
2020-04-08 15:37:34.000,WHO,NULL,30,53,187,"""On the 1st of January, just hours after we were notified of the first cases, WHO activated its Incident Management Support Team, to coordinate our response at headquarters, regional and country level""-@DrTedros #COVID19 #coronavirus",NULL,@DrTedros,#COVID19 #coronavirus,1.24791147118037E+18,https://twitter.com/WHO/status/1247911471180374017,NULL,NULL,NULL
2020-04-08 15:37:19.000,WHO,NULL,28,53,193,"""Today I鈥檇 like to give an overview of what WHO has done in the past 100 days, and what we will be doing in the near future to alleviate suffering and save lives""-@DrTedros #COVID19 #coronavirus",NULL,@DrTedros,#COVID19 #coronavirus,1.24791140694879E+18,https://twitter.com/WHO/status/1247911406948794370,NULL,NULL,NULL
2020-04-08 15:36:59.000,WHO,NULL,21,87,179,"""Tomorrow marks 100 days since WHO was notified of the first cases of 鈥減neumonia with unknown cause鈥?in #China. It鈥檚 incredible to reflect on how dramatically the world has changed, in such a short period of time""-@DrTedros #COVID19 #coronavirus",NULL,@DrTedros,#China #COVID19 #coronavirus,1.24791132335633E+18,https://twitter.com/WHO/status/1247911323356336134,NULL,NULL,NULL
2020-04-08 15:35:07.000,WHO,NULL,296,338,883,Media briefing on #COVID19 with @DrTedros. #coronavirus,NULL,@DrTedros,#COVID19 #coronavirus,1.24791085587581E+18,https://twitter.com/WHO/status/1247910855875817472,NULL,NULL,NULL
2020-04-08 07:39:53.000,WHO,NULL,64,301,529,"Spread the word #OpenWHO has free #COVID19 training from WHO experts in 17 languages, with more courses added every week. Sign up today https://bit.ly/3bvlPAO",NULL,NULL,#OpenWHO #COVID19,1.24779125947058E+18,https://twitter.com/WHO/status/1247791259470585856,NULL,NULL,NULL
2020-04-07 20:54:39.000,WHO,NULL,33,92,201,"During #COVID19, masks should be used as part of a comprehensive package of interventions.",NULL,NULL,#COVID19,1.24762888136599E+18,https://twitter.com/WHO/status/1247628881365999636,NULL,NULL,NULL
2020-04-07 20:54:29.000,WHO,NULL,36,102,220,"In the community during #COVID19, we recommend the use of medical masks by people who are sick and those who are caring for a sick person at home.",NULL,NULL,#COVID19,1.24762883995978E+18,https://twitter.com/WHO/status/1247628839959789568,NULL,NULL,NULL
2020-04-07 20:54:20.000,WHO,NULL,2,27,75,"In health care facilities during #COVID19, WHO has provided guidance for the use of medical masks, respirators and other personal protective equipment for #healthworkers.",NULL,NULL,#COVID19 #healthworkers,1.24762879980771E+18,https://twitter.com/WHO/status/1247628799807717376,NULL,NULL,NULL
2020-04-07 20:54:08.000,WHO,NULL,13,57,150,We encourage countries that are considering the use of masks for the general population to study their effectiveness so we can all learn from their experience. #COVID19,NULL,NULL,#COVID19,1.24762875158169E+18,https://twitter.com/WHO/status/1247628751581691911,NULL,NULL,NULL
2020-04-07 20:53:55.000,WHO,NULL,30,177,310,"If masks are worn, they must be used safely and properly. WHO has advice on how to put on, take off and dispose of masks. #COVID19",NULL,NULL,#COVID19,1.24762869722772E+18,https://twitter.com/WHO/status/1247628697227726854,NULL,NULL,NULL
2020-04-07 20:52:35.000,WHO,NULL,180,477,839,"WHO understands that some countries have recommended or are considering the use of both medical & non-medical masks in the general population to prevent #COVID19. On 6 April, WHO issued guidance &amp; criteria for countries to use in making that decision ",NULL,NULL,#COVID19,1.24762835826505E+18,https://twitter.com/WHO/status/1247628358265057280,NULL,NULL,NULL
2020-04-07 18:04:47.000,WHO,NULL,34,397,907,"To the nurses and midwives of the world: Thank you for working round the clock to fight the #COVID19 pandemic. Thank you for the difference you are making, every day and everywhere. Happy #WorldHealthDay 2020, a day that we dedicate to YOU! http://bit.ly/",NULL,NULL,#COVID19 #WorldHealthDay,1.24758613213468E+18,https://twitter.com/WHO/status/1247586132134682624,NULL,NULL,NULL
2020-04-07 16:13:59.000,WHO,NULL,58,324,899,"Nurses rely on masks, goggles, gowns & gloves to protect themselves from the #coronavirus. On #WorldHealthDay , let鈥檚 reflect on what individual action we can take to support frontline health workers.",NULL,NULL,#coronavirus #WorldHealthDay,1.24755824918604E+18,https://twitter.com/WHO/status/1247558249186045952,NULL,NULL,NULL
2020-04-07 15:13:01.000,WHO,Twitter,58,250,959,Thank you @Twitter users for all your questions on #COVID19 in the past few weeks. Here are some answers. #WorldHealthDay,NULL,@Twitter,#COVID19 #WorldHealthDay,1.24754290487004E+18,https://twitter.com/WHO/status/1247542904870047744,NULL,NULL,NULL
2020-04-07 12:53:10.000,WHO,NULL,8,81,244,"One of the lessons I hope the world learns from #COVID19 is that we must invest in nurses and midwives"-@DrTedros #SupportNursesAndMidwives #WorldHealthDay,NULL,@DrTedros,#COVID19 #SupportNursesAndMidwives #WorldHealthDay,1.24750771130408E+18,https://twitter.com/WHO/status/1247507711304089600,NULL,NULL,NULL
2020-04-07 12:50:57.000,WHO,NULL,2,50,202,"""I hear stories about nurses video-calling family members late in the night, so they can say goodbye to a dying relative. Because #healthworkers are on the front lines of the fight against #COVID19, they鈥檙e also among the most at risk""-@DrTedros #WorldHea",NULL,@DrTedros,#healthworkers #COVID19 #WorldHealthDay,1.24750715312613E+18,https://twitter.com/WHO/status/1247507153126133762,NULL,NULL,NULL
2020-04-07 12:50:23.000,WHO,NULL,10,102,299,"""Nurses are doing the unthinkable. Because critical #COVID19 patients are isolated, the last human touch they may feel is that of a nurse鈥檚 hand. The kindness of caring strangers has never been more important""-@DrTedros #SupportNursesAndMidwives #WorldHea",NULL,@DrTedros,#COVID19 #SupportNursesAndMidwives #WorldHealthDay,1.24750701013381E+18,https://twitter.com/WHO/status/1247507010133819394,NULL,NULL,NULL
